-19.9215097, -43.9461185
-19.9222081, -43.95218
-19.9235554, -43.9447226
-19.9380926, -43.9280296
-19.9316565, -43.9239304
-19.9429509, -43.9510356
-19.9320098, -43.9382802
-19.9220383, -43.951898
-19.9217946, -43.9372654
-19.9248662, -43.9524982
-19.9257945, -43.9498222
-19.9382617, -43.9443706
-19.9266271, -43.93419
-19.9216123, -43.946988
-19.9367538, -43.9362333
-19.9371376, -43.9395622
-19.9290632, -43.9220265
-19.9254165, -43.9501967
-19.9307158, -43.9440478
-19.9388512, -43.9210121
-19.9407455, -43.9539395
-19.9256053, -43.9499603
-19.9316005, -43.9459364
-19.93599, -43.9280323
-19.9255479, -43.9531209
-19.9221029, -43.9332285
-19.931383, -43.9468505
-19.9313511, -43.9522809
-19.9401472, -43.9328055
-19.9321278, -43.9243651
-19.9344756, -43.9346452
-19.9280478, -43.9357126
-19.9377429, -43.9408597
-19.9297224, -43.9221697
-19.9275781, -43.9365147
-19.9232929, -43.9530651
-19.9382074, -43.9361507
-19.9330287, -43.9476976
-19.9301226, -43.9511884
-19.9321001, -43.9378863
-19.9322913, -43.94389
-19.9232844, -43.9212096
-19.925058, -43.9444905
-19.9246751, -43.9476041
-19.9372076, -43.9394626
-19.9332051, -43.9509375
-19.9279001, -43.9452458
-19.9218076, -43.9470336
-19.9428658, -43.9230179
-19.9425252, -43.9527846
-19.938779, -43.9439809
-19.9290887, -43.9243224
-19.9395707, -43.9363192
-19.9241111, -43.947914
-19.9322489, -43.9436721
-19.9242603, -43.9503276
-19.9244785, -43.9468514
-19.9357322, -43.940545
-19.9266734, -43.9447599
-19.9274222, -43.9448338
-19.9307148, -43.936733
-19.9234071, -43.9427148
-19.9397856, -43.9355206
-19.941688, -43.9431772
-19.9298794, -43.9522802
-19.9370023, -43.9339894
-19.9282838, -43.9439237
-19.9323036, -43.9517493
-19.9278826, -43.9515418
-19.92652, -43.929593
-19.9364586, -43.9273903
-19.9392204, -43.9428899
-19.922004, -43.9323507
-19.9308122, -43.9527535
-19.9278857, -43.9347503
-19.92448, -43.9493997
-19.9310475, -43.9473409
-19.9216245, -43.953115
-19.9344233, -43.9400562
